date,mean_temp,rain,wind_speed,abnormal_rain,high_temp,low_temp,high_wind
01/01/2011,0.0,0.0,0.0,0,0,1,0
02/01/2011,0.0,0.0,0.0,0,0,1,0
03/01/2011,0.0,0.0,0.0,0,0,1,0
04/01/2011,5.7,0.0,0.3,0,0,0,0
05/01/2011,5.1,0.6,0.3,0,0,1,0
06/01/2011,4.5,0.1,0.3,0,0,1,0
07/01/2011,2.9,1.4,0.0,0,0,1,0
08/01/2011,4.2,0.8,0.5,0,0,1,0
09/01/2011,4.7,0.1,0.8,0,0,1,0
10/01/2011,5.9,0.3,0.1,0,0,0,0
11/01/2011,6.2,0.0,0.8,0,0,0,0
12/01/2011,8.3,0.1,0.1,0,0,0,0
13/01/2011,11.5,0.0,0.4,0,0,0,0
14/01/2011,10.1,0.0,0.5,0,0,0,0
15/01/2011,10.8,0.0,1.0,0,0,0,0
16/01/2011,10.6,0.1,1.0,0,0,0,0
17/01/2011,7.6,0.0,0.1,0,0,0,0
18/01/2011,4.9,0.0,0.5,0,0,1,0
19/01/2011,4.9,0.1,0.7,0,0,1,0
20/01/2011,2.3,0.0,0.4,0,0,1,0
21/01/2011,1.2,0.0,0.5,0,0,1,0
22/01/2011,4.7,0.0,0.8,0,0,1,0
23/01/2011,6.8,0.0,1.3,0,0,0,0
24/01/2011,6.5,0.0,1.3,0,0,0,0
25/01/2011,7.9,0.0,1.0,0,0,0,0
26/01/2011,5.7,0.1,1.1,0,0,0,0
27/01/2011,4.6,0.0,0.1,0,0,1,0
28/01/2011,4.6,0.0,0.1,0,0,1,0
29/01/2011,2.6,0.0,0.2,0,0,1,0
30/01/2011,4.3,0.0,0.2,0,0,1,0
31/01/2011,3.7,0.0,0.2,0,0,1,0
01/02/2011,7.4,0.0,0.5,0,0,0,0
02/02/2011,8.8,0.0,1.1,0,0,0,0
03/02/2011,7.0,0.8,1.3,0,0,0,0
04/02/2011,10.7,1.3,2.2,0,0,0,0
05/02/2011,9.7,2.6,0.7,1,0,0,0
06/02/2011,10.7,0.8,0.7,0,0,0,0
07/02/2011,8.7,0.0,1.5,0,0,0,0
08/02/2011,6.3,0.0,0.1,0,0,0,0
09/02/2011,9.0,0.0,0.0,0,0,0,0
10/02/2011,9.1,0.0,0.3,0,0,0,0
11/02/2011,8.2,1.0,0.0,0,0,0,0
12/02/2011,8.1,1.0,0.2,0,0,0,0
13/02/2011,8.0,0.3,0.1,0,0,0,0
14/02/2011,7.3,0.0,0.1,0,0,0,0
15/02/2011,6.2,0.1,0.2,0,0,0,0
16/02/2011,7.5,0.2,0.0,0,0,0,0
17/02/2011,6.8,0.0,0.0,0,0,0,0
18/02/2011,5.3,0.0,0.2,0,0,0,0
19/02/2011,4.0,2.1,0.1,1,0,1,0
20/02/2011,5.2,0.0,0.1,0,0,0,0
21/02/2011,4.6,0.3,0.1,0,0,1,0
22/02/2011,7.3,0.0,0.0,0,0,0,0
23/02/2011,9.7,0.0,0.1,0,0,0,0
24/02/2011,15.2,0.1,0.1,0,0,0,0
25/02/2011,18.0,1.7,0.8,0,1,0,0
26/02/2011,7.5,2.8,2.2,1,0,0,0
27/02/2011,5.4,0.1,2.3,0,0,0,0
28/02/2011,4.5,0.0,2.2,0,0,1,0
01/03/2011,5.1,0.0,1.3,0,0,1,0
02/03/2011,3.4,0.0,0.9,0,0,1,0
03/03/2011,2.5,0.0,0.8,0,0,1,0
04/03/2011,5.0,0.0,0.6,0,0,1,0
05/03/2011,5.5,0.0,1.4,0,0,0,0
06/03/2011,4.7,0.0,1.6,0,0,1,0
07/03/2011,2.8,0.0,0.9,0,0,1,0
08/03/2011,4.8,0.0,2.0,0,0,1,0
09/03/2011,6.8,1.4,3.8,0,0,0,1
10/03/2011,8.0,0.5,5.0,0,0,0,1
11/03/2011,7.2,0.2,3.4,0,0,0,1
12/03/2011,9.3,0.0,1.7,0,0,0,0
13/03/2011,6.7,1.0,1.2,0,0,0,0
14/03/2011,4.9,0.0,1.2,0,0,1,0
15/03/2011,5.9,0.0,1.0,0,0,0,0
16/03/2011,6.0,0.1,0.8,0,0,0,0
17/03/2011,6.2,0.0,1.3,0,0,0,0
18/03/2011,5.7,0.0,1.4,0,0,0,0
19/03/2011,7.7,0.0,0.9,0,0,0,0
20/03/2011,8.7,0.0,1.8,0,0,0,0
21/03/2011,10.5,0.0,1.3,0,0,0,0
22/03/2011,11.9,0.0,1.4,0,0,0,0
23/03/2011,12.2,0.0,1.1,0,0,0,0
24/03/2011,11.1,0.0,0.9,0,0,0,0
25/03/2011,9.9,0.0,1.1,0,0,0,0
26/03/2011,7.2,0.0,2.2,0,0,0,0
27/03/2011,7.2,0.0,1.2,0,0,0,0
28/03/2011,8.6,0.0,1.2,0,0,0,0
29/03/2011,8.4,0.3,0.6,0,0,0,0
30/03/2011,9.8,0.1,1.4,0,0,0,0
31/03/2011,12.1,0.5,3.6,0,0,0,1
01/04/2011,14.1,0.0,3.9,0,0,0,1
02/04/2011,13.1,0.0,2.6,0,0,0,0
03/04/2011,9.6,0.1,1.6,0,0,0,0
04/04/2011,9.0,0.0,3.1,0,0,0,1
05/04/2011,13.4,0.3,3.8,0,0,0,1
06/04/2011,15.8,0.1,3.1,0,1,0,1
07/04/2011,12.2,0.0,2.7,0,0,0,0
08/04/2011,13.9,0.0,2.3,0,0,0,0
09/04/2011,12.8,0.0,1.7,0,0,0,0
10/04/2011,12.7,0.0,1.1,0,0,0,0
11/04/2011,11.3,0.1,2.2,0,0,0,0
12/04/2011,8.7,0.0,2.7,0,0,0,0
13/04/2011,8.6,0.0,2.1,0,0,0,0
14/04/2011,10.8,0.0,1.1,0,0,0,0
15/04/2011,11.8,0.0,1.0,0,0,0,0
16/04/2011,12.3,0.0,1.7,0,0,0,0
17/04/2011,12.2,0.0,1.2,0,0,0,0
18/04/2011,12.9,0.0,1.4,0,0,0,0
19/04/2011,13.5,0.0,1.2,0,0,0,0
20/04/2011,13.5,0.0,1.1,0,0,0,0
21/04/2011,14.2,0.0,1.2,0,0,0,0
22/04/2011,14.1,0.0,1.4,0,0,0,0
23/04/2011,16.1,0.0,1.4,0,1,0,0
24/04/2011,14.5,0.0,1.3,0,0,0,0
25/04/2011,12.4,0.0,1.8,0,0,0,0
26/04/2011,9.8,0.0,1.9,0,0,0,0
27/04/2011,10.6,0.0,1.5,0,0,0,0
28/04/2011,9.6,0.0,2.3,0,0,0,0
29/04/2011,11.3,0.0,2.7,0,0,0,0
30/04/2011,11.8,0.0,2.6,0,0,0,0
01/05/2011,11.8,0.0,3.0,0,0,0,1
02/05/2011,9.4,0.0,2.8,0,0,0,1
03/05/2011,8.6,0.0,2.0,0,0,0,0
04/05/2011,9.8,0.0,1.8,0,0,0,0
05/05/2011,12.1,0.7,2.0,0,0,0,0
06/05/2011,15.8,0.0,1.8,0,1,0,0
07/05/2011,16.3,1.1,1.7,0,1,0,0
08/05/2011,16.3,3.2,2.6,1,1,0,0
09/05/2011,13.8,1.0,2.3,0,0,0,0
10/05/2011,14.0,0.0,2.5,0,0,0,0
11/05/2011,13.7,0.0,2.4,0,0,0,0
12/05/2011,11.8,0.1,2.4,0,0,0,0
13/05/2011,10.1,1.0,1.9,0,0,0,0
14/05/2011,10.4,0.0,2.8,0,0,0,1
15/05/2011,10.8,0.1,2.5,0,0,0,0
16/05/2011,12.8,0.0,3.2,0,0,0,1
17/05/2011,14.3,0.0,2.4,0,0,0,0
18/05/2011,13.3,0.0,3.0,0,0,0,1
19/05/2011,12.0,0.0,1.5,0,0,0,0
20/05/2011,11.7,0.6,2.3,0,0,0,0
21/05/2011,14.1,0.0,3.1,0,0,0,1
22/05/2011,12.4,0.7,4.0,0,0,0,1
23/05/2011,12.3,0.8,4.5,0,0,0,1
24/05/2011,11.5,0.0,3.4,0,0,0,1
25/05/2011,13.3,0.0,2.1,0,0,0,0
26/05/2011,12.3,1.0,2.3,0,0,0,0
27/05/2011,11.7,0.0,2.5,0,0,0,0
28/05/2011,12.5,0.4,3.4,0,0,0,1
29/05/2011,13.6,0.6,2.8,0,0,0,1
30/05/2011,11.3,1.1,1.3,0,0,0,0
31/05/2011,11.6,0.0,1.9,0,0,0,0
01/06/2011,14.9,0.0,2.6,0,0,0,0
02/06/2011,18.2,0.0,1.5,0,1,0,0
03/06/2011,18.5,0.0,1.4,0,1,0,0
04/06/2011,13.7,0.0,2.4,0,0,0,0
05/06/2011,11.9,0.0,2.0,0,0,0,0
06/06/2011,13.2,0.0,1.8,0,0,0,0
07/06/2011,13.3,0.0,2.0,0,0,0,0
08/06/2011,12.8,0.3,2.2,0,0,0,0
09/06/2011,12.4,0.0,2.1,0,0,0,0
10/06/2011,10.1,0.3,1.1,0,0,0,0
11/06/2011,11.7,0.0,2.2,0,0,0,0
12/06/2011,11.3,4.5,2.0,1,0,0,0
13/06/2011,14.9,0.1,2.3,0,0,0,0
14/06/2011,16.3,0.0,1.3,0,1,0,0
15/06/2011,16.7,3.0,1.7,1,1,0,0
16/06/2011,13.9,0.1,1.8,0,0,0,0
17/06/2011,13.5,0.1,2.1,0,0,0,0
18/06/2011,14.1,1.0,2.0,0,0,0,0
19/06/2011,13.5,3.6,1.9,1,0,0,0
20/06/2011,15.9,1.3,1.2,0,1,0,0
21/06/2011,15.8,1.4,2.8,0,1,0,1
22/06/2011,15.2,0.3,2.3,0,0,0,0
23/06/2011,13.3,1.1,1.8,0,0,0,0
24/06/2011,12.9,0.9,1.8,0,0,0,0
25/06/2011,16.0,0.7,2.4,0,1,0,0
26/06/2011,22.3,0.0,1.8,0,1,0,0
27/06/2011,22.2,0.0,1.8,0,1,0,0
28/06/2011,15.7,0.0,2.0,0,1,0,0
29/06/2011,13.2,0.0,1.9,0,0,0,0
30/06/2011,13.5,0.0,2.1,0,0,0,0
01/07/2011,14.6,0.0,1.6,0,0,0,0
02/07/2011,16.7,0.0,1.0,0,1,0,0
03/07/2011,18.3,0.0,1.4,0,1,0,0
04/07/2011,19.0,0.0,1.4,0,1,0,0
05/07/2011,18.7,1.3,1.8,0,1,0,0
06/07/2011,15.5,1.6,2.2,0,0,0,0
07/07/2011,15.6,2.4,2.3,1,1,0,0
08/07/2011,14.2,5.1,1.4,1,0,0,0
09/07/2011,16.4,0.0,2.2,0,1,0,0
10/07/2011,15.7,0.0,1.2,0,1,0,0
11/07/2011,16.6,0.0,1.6,0,1,0,0
12/07/2011,14.2,0.0,2.0,0,0,0,0
13/07/2011,13.8,0.0,2.4,0,0,0,0
14/07/2011,15.7,0.0,1.9,0,1,0,0
15/07/2011,15.2,0.0,0.9,0,0,0,0
16/07/2011,0.0,0.0,0.0,0,0,1,0
17/07/2011,0.0,0.0,0.0,0,0,1,0
18/07/2011,0.0,0.0,0.0,0,0,1,0
19/07/2011,0.0,0.0,0.0,0,0,1,0
20/07/2011,0.0,0.0,0.0,0,0,1,0
21/07/2011,0.0,0.0,0.0,0,0,1,0
22/07/2011,0.0,0.0,0.0,0,0,1,0
23/07/2011,0.0,0.0,0.0,0,0,1,0
24/07/2011,0.0,0.0,0.0,0,0,1,0
25/07/2011,15.3,0.0,1.3,0,0,0,0
26/07/2011,14.8,0.0,2.0,0,0,0,0
27/07/2011,16.0,0.0,1.0,0,1,0,0
28/07/2011,17.2,0.1,1.6,0,1,0,0
29/07/2011,14.9,0.0,1.7,0,0,0,0
30/07/2011,16.4,0.0,1.1,0,1,0,0
31/07/2011,18.2,0.0,1.2,0,1,0,0
01/08/2011,21.2,0.0,1.2,0,1,0,0
02/08/2011,19.4,0.0,1.3,0,1,0,0
03/08/2011,19.3,0.7,0.9,0,1,0,0
04/08/2011,17.4,1.7,1.4,0,1,0,0
05/08/2011,17.4,0.0,1.9,0,1,0,0
06/08/2011,14.0,0.3,1.4,0,0,0,0
07/08/2011,14.1,1.3,2.2,0,0,0,0
08/08/2011,14.6,0.0,2.7,0,0,0,0
09/08/2011,14.5,0.0,2.2,0,0,0,0
10/08/2011,14.7,1.3,3.1,0,0,0,1
11/08/2011,16.7,2.1,2.1,1,1,0,0
12/08/2011,15.9,0.1,1.3,0,1,0,0
13/08/2011,17.3,0.6,1.9,0,1,0,0
14/08/2011,15.7,0.0,1.6,0,1,0,0
15/08/2011,15.0,0.5,1.5,0,0,0,0
16/08/2011,15.4,0.7,1.9,0,0,0,0
17/08/2011,14.4,0.0,1.2,0,0,0,0
18/08/2011,13.8,1.6,0.8,0,0,0,0
19/08/2011,15.5,0.0,2.3,0,0,0,0
20/08/2011,17.9,0.0,2.6,0,1,0,0
21/08/2011,17.1,0.9,1.9,0,1,0,0
22/08/2011,16.5,0.0,1.4,0,1,0,0
23/08/2011,14.8,0.0,1.2,0,0,0,0
24/08/2011,15.0,0.0,1.3,0,0,0,0
25/08/2011,15.0,3.5,0.9,1,0,0,0
26/08/2011,12.3,1.9,1.0,0,0,0,0
27/08/2011,13.6,0.2,1.3,0,0,0,0
28/08/2011,13.0,0.0,2.6,0,0,0,0
29/08/2011,12.8,0.0,2.4,0,0,0,0
30/08/2011,12.9,0.1,1.4,0,0,0,0
31/08/2011,13.1,0.0,0.7,0,0,0,0
01/09/2011,15.1,0.0,1.3,0,0,0,0
02/09/2011,17.0,0.0,2.0,0,1,0,0
03/09/2011,18.2,0.0,2.1,0,1,0,0
04/09/2011,15.9,0.1,1.1,0,1,0,0
05/09/2011,13.1,0.4,2.9,0,0,0,1
06/09/2011,14.5,1.0,4.6,0,0,0,1
07/09/2011,13.6,0.6,2.9,0,0,0,1
08/09/2011,14.2,1.3,1.8,0,0,0,0
09/09/2011,17.4,0.0,1.7,0,1,0,0
10/09/2011,19.0,0.3,2.5,0,1,0,0
11/09/2011,15.7,0.0,3.7,0,1,0,1
12/09/2011,16.2,0.8,4.9,0,1,0,1
13/09/2011,13.4,0.6,4.1,0,0,0,1
14/09/2011,13.6,0.0,2.3,0,0,0,0
15/09/2011,12.3,0.0,1.1,0,0,0,0
16/09/2011,13.9,4.0,1.6,1,0,0,0
17/09/2011,12.4,0.7,1.7,0,0,0,0
18/09/2011,11.8,2.1,1.0,1,0,0,0
19/09/2011,13.7,0.0,2.2,0,0,0,0
20/09/2011,13.7,0.4,1.7,0,0,0,0
21/09/2011,12.7,0.5,3.3,0,0,0,1
22/09/2011,12.7,0.0,2.0,0,0,0,0
23/09/2011,14.3,0.0,1.8,0,0,0,0
24/09/2011,14.7,0.0,1.4,0,0,0,0
25/09/2011,15.9,0.1,1.9,0,1,0,0
26/09/2011,14.5,0.0,1.5,0,0,0,0
27/09/2011,16.4,0.0,0.8,0,1,0,0
28/09/2011,19.2,0.0,1.2,0,1,0,0
29/09/2011,20.6,0.0,1.2,0,1,0,0
30/09/2011,20.5,0.0,1.0,0,1,0,0
01/10/2011,21.1,0.0,0.9,0,1,0,0
02/10/2011,18.1,0.0,0.8,0,1,0,0
03/10/2011,18.6,0.0,2.9,0,1,0,1
04/10/2011,12.9,0.0,2.8,0,0,0,1
05/10/2011,16.8,0.8,4.5,0,1,0,1
06/10/2011,9.8,2.4,3.6,1,0,0,1
07/10/2011,11.2,0.0,2.6,0,0,0,0
08/10/2011,11.6,1.7,1.3,0,0,0,0
09/10/2011,16.3,0.5,2.4,0,1,0,0
10/10/2011,14.8,1.6,3.1,0,0,0,1
11/10/2011,14.1,0.7,2.3,0,0,0,0
12/10/2011,10.1,2.6,0.8,1,0,0,0
13/10/2011,11.9,0.3,1.4,0,0,0,0
14/10/2011,12.2,0.0,1.6,0,0,0,0
15/10/2011,10.1,0.0,0.9,0,0,0,0
16/10/2011,11.3,0.0,1.1,0,0,0,0
17/10/2011,11.1,0.4,3.6,0,0,0,1
18/10/2011,8.2,0.9,3.1,0,0,0,1
19/10/2011,7.1,0.1,2.2,0,0,0,0
20/10/2011,7.1,0.0,1.5,0,0,0,0
21/10/2011,11.8,0.1,2.4,0,0,0,0
22/10/2011,10.6,0.0,2.2,0,0,0,0
23/10/2011,12.8,0.0,2.5,0,0,0,0
24/10/2011,12.2,0.0,3.3,0,0,0,1
25/10/2011,12.2,1.3,1.9,0,0,0,0
26/10/2011,9.9,0.5,1.4,0,0,0,0
27/10/2011,9.6,0.9,0.9,0,0,0,0
28/10/2011,9.5,0.1,1.0,0,0,0,0
29/10/2011,10.4,0.8,1.7,0,0,0,0
30/10/2011,12.9,0.0,1.2,0,0,0,0
31/10/2011,14.9,0.1,1.8,0,0,0,0
01/11/2011,11.2,1.2,1.1,0,0,0,0
02/11/2011,9.9,0.1,2.0,0,0,0,0
03/11/2011,14.0,1.0,1.9,0,0,0,0
04/11/2011,12.8,0.8,0.9,0,0,0,0
05/11/2011,9.6,0.4,1.7,0,0,0,0
06/11/2011,7.0,0.0,1.4,0,0,0,0
07/11/2011,6.2,0.1,1.4,0,0,0,0
08/11/2011,9.8,0.2,1.7,0,0,0,0
09/11/2011,10.6,0.1,1.8,0,0,0,0
10/11/2011,10.9,0.1,1.5,0,0,0,0
11/11/2011,9.5,1.2,2.6,0,0,0,0
12/11/2011,11.4,0.1,1.2,0,0,0,0
13/11/2011,10.7,0.1,1.8,0,0,0,0
14/11/2011,8.9,0.0,1.4,0,0,0,0
15/11/2011,8.8,0.0,1.5,0,0,0,0
16/11/2011,7.4,0.0,1.8,0,0,0,0
17/11/2011,10.1,0.0,1.7,0,0,0,0
18/11/2011,12.4,0.0,1.8,0,0,0,0
19/11/2011,7.9,0.1,1.0,0,0,0,0
20/11/2011,6.2,0.1,0.6,0,0,0,0
21/11/2011,8.2,0.1,1.4,0,0,0,0
22/11/2011,8.4,0.1,1.0,0,0,0,0
23/11/2011,9.3,0.0,2.3,0,0,0,0
24/11/2011,12.5,0.0,3.4,0,0,0,1
25/11/2011,7.9,2.5,2.9,1,0,0,1
26/11/2011,10.5,0.5,3.9,0,0,0,1
27/11/2011,9.7,1.9,3.9,0,0,0,1
28/11/2011,7.3,0.0,2.1,0,0,0,0
29/11/2011,10.8,1.1,4.0,0,0,0,1
30/11/2011,8.4,0.0,2.9,0,0,0,1
01/12/2011,6.9,0.3,2.2,0,0,0,0
02/12/2011,5.4,0.1,2.2,0,0,0,0
03/12/2011,7.9,0.7,3.7,0,0,0,1
04/12/2011,4.5,1.3,2.5,0,0,1,0
05/12/2011,3.1,0.9,2.1,0,0,1,0
06/12/2011,4.1,1.2,2.1,0,0,1,0
07/12/2011,5.0,3.1,3.6,1,0,1,1
08/12/2011,6.8,3.6,4.0,1,0,0,1
09/12/2011,3.8,0.3,2.4,0,0,1,0
10/12/2011,3.4,0.1,1.3,0,0,1,0
11/12/2011,7.0,1.1,1.9,0,0,0,0
12/12/2011,5.5,1.8,2.5,0,0,0,0
13/12/2011,5.6,1.5,5.2,0,0,0,1
14/12/2011,4.0,1.0,3.7,0,0,1,1
15/12/2011,3.7,0.2,1.0,0,0,1,0
16/12/2011,2.5,0.0,1.8,0,0,1,0
17/12/2011,2.4,0.0,1.8,0,0,1,0
18/12/2011,1.6,0.0,1.4,0,0,1,0
19/12/2011,4.8,0.7,1.5,0,0,1,0
20/12/2011,5.9,0.3,2.1,0,0,0,0
21/12/2011,8.8,1.5,1.5,0,0,0,0
22/12/2011,11.3,0.0,2.7,0,0,0,0
23/12/2011,8.0,3.3,3.0,1,0,0,1
24/12/2011,6.8,0.9,3.4,0,0,0,1
25/12/2011,11.2,0.3,4.0,0,0,0,1
26/12/2011,12.2,0.0,3.7,0,0,0,1
27/12/2011,9.7,0.0,2.1,0,0,0,0
28/12/2011,7.8,0.1,4.3,0,0,0,1
29/12/2011,5.9,2.1,3.7,1,0,0,1
30/12/2011,5.3,1.8,1.8,0,0,0,0
31/12/2011,11.2,0.0,3.1,0,0,0,1
01/01/2012,8.6,2.4,3.1,1,0,0,1
02/01/2012,4.8,0.3,2.9,0,0,1,1
03/01/2012,6.8,6.7,4.7,1,0,0,1
04/01/2012,6.8,2.2,4.6,1,0,0,1
05/01/2012,6.6,3.6,4.8,1,0,0,1
06/01/2012,6.1,0.1,2.2,0,0,0,0
07/01/2012,8.0,0.6,3.7,0,0,0,1
08/01/2012,8.8,0.0,2.3,0,0,0,0
09/01/2012,8.2,0.0,2.0,0,0,0,0
10/01/2012,8.3,0.0,2.5,0,0,0,0
11/01/2012,10.2,0.2,2.0,0,0,0,0
12/01/2012,8.3,0.0,3.7,0,0,0,1
13/01/2012,3.4,0.0,1.0,0,0,1,0
14/01/2012,0.8,0.0,0.4,0,0,1,0
15/01/2012,-0.2,0.1,0.5,0,0,1,0
16/01/2012,1.1,0.0,0.5,0,0,1,0
17/01/2012,1.1,0.0,0.3,0,0,1,0
18/01/2012,7.0,0.2,1.5,0,0,0,0
19/01/2012,6.2,1.7,3.0,0,0,0,1
20/01/2012,5.9,1.2,2.2,0,0,0,0
21/01/2012,8.3,0.0,4.5,0,0,0,1
22/01/2012,7.4,0.7,4.2,0,0,0,1
23/01/2012,5.1,0.4,2.3,0,0,1,0
24/01/2012,3.9,2.8,0.9,1,0,1,0
25/01/2012,9.2,0.0,2.0,0,0,0,0
26/01/2012,5.4,1.2,2.1,0,0,0,0
27/01/2012,3.8,1.5,1.8,0,0,1,0
28/01/2012,3.6,0.0,1.7,0,0,1,0
29/01/2012,1.9,0.5,0.8,0,0,1,0
30/01/2012,2.1,0.0,0.7,0,0,1,0
31/01/2012,1.5,0.0,1.5,0,0,1,0
01/02/2012,1.9,0.0,1.8,0,0,1,0
02/02/2012,1.0,0.0,0.9,0,0,1,0
03/02/2012,-0.6,0.0,1.1,0,0,1,0
04/02/2012,-0.6,0.0,1.2,0,0,1,0
05/02/2012,2.4,2.2,1.4,1,0,1,0
06/02/2012,4.3,0.0,1.2,0,0,1,0
07/02/2012,1.0,0.0,1.3,0,0,1,0
08/02/2012,-0.9,0.0,1.1,0,0,1,0
09/02/2012,-0.5,0.9,1.1,0,0,1,0
10/02/2012,-0.5,0.1,2.2,0,0,1,0
11/02/2012,-0.5,0.0,1.0,0,0,1,0
12/02/2012,4.4,0.0,1.3,0,0,1,0
13/02/2012,6.1,0.0,2.6,0,0,0,0
14/02/2012,6.4,0.0,2.4,0,0,0,0
15/02/2012,8.1,0.0,2.9,0,0,0,1
16/02/2012,7.8,0.0,2.1,0,0,0,0
17/02/2012,8.9,0.0,1.9,0,0,0,0
18/02/2012,6.7,0.6,4.5,0,0,0,1
19/02/2012,3.0,0.0,2.0,0,0,1,0
20/02/2012,5.7,0.0,2.9,0,0,0,1
21/02/2012,9.8,0.0,3.0,0,0,0,1
22/02/2012,10.6,0.7,4.1,0,0,0,1
23/02/2012,12.6,0.0,2.9,0,0,0,1
24/02/2012,10.0,0.2,2.8,0,0,0,1
25/02/2012,6.7,0.0,2.2,0,0,0,0
26/02/2012,8.1,0.0,1.6,0,0,0,0
27/02/2012,9.5,2.1,2.1,1,0,0,0
28/02/2012,10.5,0.0,2.3,0,0,0,0
29/02/2012,9.6,0.0,0.9,0,0,0,0
01/03/2012,9.7,0.0,0.9,0,0,0,0
02/03/2012,7.9,0.0,1.1,0,0,0,0
03/03/2012,7.7,0.3,1.8,0,0,0,0
04/03/2012,4.9,2.5,2.3,1,0,1,0
05/03/2012,5.0,0.0,3.1,0,0,1,1
06/03/2012,5.6,0.2,1.9,0,0,0,0
07/03/2012,7.5,0.2,3.6,0,0,0,1
08/03/2012,7.9,0.0,2.2,0,0,0,0
09/03/2012,10.9,0.2,2.4,0,0,0,0
10/03/2012,11.7,0.0,2.6,0,0,0,0
11/03/2012,10.1,0.0,2.6,0,0,0,0
12/03/2012,8.3,0.0,2.2,0,0,0,0
13/03/2012,7.2,0.0,1.1,0,0,0,0
14/03/2012,8.0,0.0,0.9,0,0,0,0
15/03/2012,7.5,0.0,1.3,0,0,0,0
16/03/2012,9.7,0.0,2.0,0,0,0,0
17/03/2012,8.5,1.4,1.3,0,0,0,0
18/03/2012,7.4,0.5,2.0,0,0,0,0
19/03/2012,7.6,0.0,2.0,0,0,0,0
20/03/2012,10.6,0.0,2.5,0,0,0,0
21/03/2012,10.0,0.0,0.9,0,0,0,0
22/03/2012,8.7,0.0,1.3,0,0,0,0
23/03/2012,9.0,0.0,0.8,0,0,0,0
24/03/2012,9.5,0.0,0.7,0,0,0,0
25/03/2012,11.0,0.0,0.9,0,0,0,0
26/03/2012,11.9,0.0,0.8,0,0,0,0
27/03/2012,13.7,0.0,0.7,0,0,0,0
28/03/2012,14.4,0.0,1.8,0,0,0,0
29/03/2012,13.4,0.0,2.1,0,0,0,0
